Best:  EFST: [x, y]: [431 428], 0 f: 0.00406 s: 0.00406 g: 147, idx: 367, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [431 428], 1 f: 0.00406 s: 0.00406 g: 147, idx: 367, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [431 428], 1 f: 0.00406 s: 0.00406 g: 147, idx: 367, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [432 427], 1 f: 0.00406 s: 0.00406 g: 146, idx: 366, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [431 428], 2 f: 0.00406 s: 0.00367 g: 147, idx: 367, ggf: 1.00000, nof: 1.00000, nwof: 0.90405
Selection:  EFST: [x, y]: [432 429], 0 f: 0.00404 s: 0.00404 g: 148, idx: 368, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [431 428], 2 f: 0.00406 s: 0.00367 g: 147, idx: 367, ggf: 1.00000, nof: 1.00000, nwof: 0.90431
Selection:  EFST: [x, y]: [432 429], 1 f: 0.00404 s: 0.00404 g: 148, idx: 368, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [431 428], 2 f: 0.00406 s: 0.00367 g: 147, idx: 367, ggf: 1.00000, nof: 1.00000, nwof: 0.90457
Selection:  EFST: [x, y]: [432 429], 0 f: 0.00404 s: 0.00404 g: 148, idx: 369, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [431 428], 2 f: 0.00406 s: 0.00367 g: 147, idx: 367, ggf: 1.00000, nof: 1.00000, nwof: 0.90483
Selection:  EFST: [x, y]: [432 429], 1 f: 0.00404 s: 0.00404 g: 148, idx: 369, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [431 428], 2 f: 0.00406 s: 0.00367 g: 147, idx: 367, ggf: 1.00000, nof: 1.00000, nwof: 0.90508
Selection:  EFST: [x, y]: [431 430], 0 f: 0.00404 s: 0.00404 g: 149, idx: 374, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [431 428], 2 f: 0.00406 s: 0.00367 g: 147, idx: 367, ggf: 1.00000, nof: 1.00000, nwof: 0.90400
Selection:  EFST: [x, y]: [430 429], 0 f: 0.00406 s: 0.00406 g: 150, idx: 375, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [430 429], 0 f: 0.00406 s: 0.00406 g: 150, idx: 375, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [430 429], 1 f: 0.00406 s: 0.00406 g: 150, idx: 375, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [430 429], 1 f: 0.00406 s: 0.00406 g: 150, idx: 375, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [429 430], 0 f: 0.00406 s: 0.00406 g: 151, idx: 376, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [430 429], 2 f: 0.00406 s: 0.00367 g: 150, idx: 375, ggf: 1.00000, nof: 1.00000, nwof: 0.90476
Selection:  EFST: [x, y]: [429 430], 1 f: 0.00406 s: 0.00406 g: 151, idx: 376, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [430 429], 2 f: 0.00406 s: 0.00367 g: 150, idx: 375, ggf: 1.00000, nof: 1.00000, nwof: 0.90501
Selection:  EFST: [x, y]: [428 431], 0 f: 0.00406 s: 0.00406 g: 152, idx: 378, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [430 429], 2 f: 0.00406 s: 0.00367 g: 150, idx: 375, ggf: 1.00000, nof: 1.00000, nwof: 0.90526
Selection:  EFST: [x, y]: [429 430], 0 f: 0.00406 s: 0.00406 g: 153, idx: 380, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [430 429], 2 f: 0.00406 s: 0.00368 g: 150, idx: 375, ggf: 1.00000, nof: 1.00000, nwof: 0.90551
Selection:  EFST: [x, y]: [428 429], 0 f: 0.00408 s: 0.00408 g: 154, idx: 381, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [428 429], 0 f: 0.00408 s: 0.00408 g: 154, idx: 381, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [427 428], 0 f: 0.00411 s: 0.00411 g: 155, idx: 382, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [427 428], 0 f: 0.00411 s: 0.00411 g: 155, idx: 382, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [427 428], 1 f: 0.00411 s: 0.00411 g: 155, idx: 382, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [427 428], 1 f: 0.00411 s: 0.00411 g: 155, idx: 382, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [426 427], 0 f: 0.00413 s: 0.00413 g: 156, idx: 384, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [426 427], 0 f: 0.00413 s: 0.00413 g: 156, idx: 384, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [426 427], 1 f: 0.00413 s: 0.00413 g: 156, idx: 384, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [426 427], 1 f: 0.00413 s: 0.00413 g: 156, idx: 384, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [425 426], 0 f: 0.00415 s: 0.00415 g: 157, idx: 386, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [425 426], 0 f: 0.00415 s: 0.00415 g: 157, idx: 386, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [425 426], 1 f: 0.00415 s: 0.00415 g: 157, idx: 386, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [425 426], 1 f: 0.00415 s: 0.00415 g: 157, idx: 386, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [424 427], 0 f: 0.00415 s: 0.00415 g: 158, idx: 387, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [425 426], 2 f: 0.00415 s: 0.00376 g: 157, idx: 386, ggf: 1.00000, nof: 1.00000, nwof: 0.90488
Selection:  EFST: [x, y]: [424 427], 1 f: 0.00415 s: 0.00415 g: 158, idx: 387, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [425 426], 2 f: 0.00415 s: 0.00376 g: 157, idx: 386, ggf: 1.00000, nof: 1.00000, nwof: 0.90513
Selection:  EFST: [x, y]: [423 426], 0 f: 0.00418 s: 0.00418 g: 159, idx: 390, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 426], 0 f: 0.00418 s: 0.00418 g: 159, idx: 390, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [423 426], 1 f: 0.00418 s: 0.00418 g: 159, idx: 390, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 426], 1 f: 0.00418 s: 0.00418 g: 159, idx: 390, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [424 425], 0 f: 0.00418 s: 0.00418 g: 160, idx: 392, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [424 425], 0 f: 0.00418 s: 0.00418 g: 160, idx: 392, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [424 425], 1 f: 0.00418 s: 0.00418 g: 160, idx: 392, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [424 425], 1 f: 0.00418 s: 0.00418 g: 160, idx: 392, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [423 426], 2 f: 0.00418 s: 0.00418 g: 159, idx: 390, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [424 425], 2 f: 0.00418 s: 0.00378 g: 160, idx: 392, ggf: 1.00000, nof: 1.00000, nwof: 0.90380
Selection:  EFST: [x, y]: [424 425], 0 f: 0.00418 s: 0.00418 g: 160, idx: 395, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [424 425], 2 f: 0.00418 s: 0.00377 g: 160, idx: 392, ggf: 1.00000, nof: 1.00000, nwof: 0.90278
Selection:  EFST: [x, y]: [424 425], 1 f: 0.00418 s: 0.00418 g: 160, idx: 395, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [424 425], 2 f: 0.00418 s: 0.00377 g: 160, idx: 392, ggf: 1.00000, nof: 1.00000, nwof: 0.90302
Selection:  EFST: [x, y]: [423 426], 0 f: 0.00418 s: 0.00418 g: 161, idx: 393, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [424 425], 2 f: 0.00418 s: 0.00377 g: 160, idx: 392, ggf: 1.00000, nof: 1.00000, nwof: 0.90327
Selection:  EFST: [x, y]: [424 425], 0 f: 0.00418 s: 0.00418 g: 162, idx: 398, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [424 425], 2 f: 0.00418 s: 0.00378 g: 160, idx: 392, ggf: 1.00000, nof: 1.00000, nwof: 0.90351
Selection:  EFST: [x, y]: [424 425], 1 f: 0.00418 s: 0.00418 g: 162, idx: 398, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [424 425], 2 f: 0.00418 s: 0.00378 g: 160, idx: 392, ggf: 1.00000, nof: 1.00000, nwof: 0.90375
Selection:  EFST: [x, y]: [425 424], 0 f: 0.00418 s: 0.00418 g: 163, idx: 399, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [424 425], 2 f: 0.00418 s: 0.00378 g: 160, idx: 392, ggf: 1.00000, nof: 1.00000, nwof: 0.90399
Selection:  EFST: [x, y]: [425 424], 1 f: 0.00418 s: 0.00418 g: 163, idx: 399, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [424 425], 2 f: 0.00418 s: 0.00378 g: 160, idx: 392, ggf: 1.00000, nof: 1.00000, nwof: 0.90423
Selection:  EFST: [x, y]: [423 426], 1 f: 0.00418 s: 0.00418 g: 161, idx: 393, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [424 425], 2 f: 0.00418 s: 0.00378 g: 160, idx: 392, ggf: 1.00000, nof: 1.00000, nwof: 0.90447
Selection:  EFST: [x, y]: [423 426], 0 f: 0.00418 s: 0.00418 g: 161, idx: 394, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [424 425], 2 f: 0.00418 s: 0.00378 g: 160, idx: 392, ggf: 1.00000, nof: 1.00000, nwof: 0.90470
Selection:  EFST: [x, y]: [422 425], 0 f: 0.00420 s: 0.00420 g: 162, idx: 404, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [422 425], 0 f: 0.00420 s: 0.00420 g: 162, idx: 404, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [422 425], 1 f: 0.00420 s: 0.00420 g: 162, idx: 404, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [422 425], 1 f: 0.00420 s: 0.00420 g: 162, idx: 404, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [423 426], 1 f: 0.00418 s: 0.00418 g: 161, idx: 394, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [422 425], 2 f: 0.00420 s: 0.00381 g: 162, idx: 404, ggf: 1.00000, nof: 1.00000, nwof: 0.90541
Selection:  EFST: [x, y]: [424 425], 0 f: 0.00418 s: 0.00418 g: 162, idx: 407, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [422 425], 2 f: 0.00420 s: 0.00380 g: 162, idx: 404, ggf: 1.00000, nof: 1.00000, nwof: 0.90441
Selection:  EFST: [x, y]: [423 424], 0 f: 0.00420 s: 0.00420 g: 163, idx: 408, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 424], 0 f: 0.00420 s: 0.00420 g: 163, idx: 408, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [423 424], 1 f: 0.00420 s: 0.00420 g: 163, idx: 408, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 424], 1 f: 0.00420 s: 0.00420 g: 163, idx: 408, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [424 423], 0 f: 0.00420 s: 0.00420 g: 164, idx: 409, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 424], 2 f: 0.00420 s: 0.00380 g: 163, idx: 408, ggf: 1.00000, nof: 1.00000, nwof: 0.90511
Selection:  EFST: [x, y]: [423 422], 0 f: 0.00423 s: 0.00423 g: 165, idx: 411, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 422], 0 f: 0.00423 s: 0.00423 g: 165, idx: 411, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [423 422], 1 f: 0.00423 s: 0.00423 g: 165, idx: 411, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 422], 1 f: 0.00423 s: 0.00423 g: 165, idx: 411, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [422 423], 0 f: 0.00423 s: 0.00423 g: 166, idx: 413, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 422], 2 f: 0.00423 s: 0.00383 g: 165, idx: 411, ggf: 1.00000, nof: 1.00000, nwof: 0.90580
Selection:  EFST: [x, y]: [422 423], 1 f: 0.00423 s: 0.00423 g: 166, idx: 413, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 422], 2 f: 0.00423 s: 0.00383 g: 165, idx: 411, ggf: 1.00000, nof: 1.00000, nwof: 0.90602
Selection:  EFST: [x, y]: [424 421], 0 f: 0.00423 s: 0.00423 g: 166, idx: 412, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 422], 2 f: 0.00423 s: 0.00383 g: 165, idx: 411, ggf: 1.00000, nof: 1.00000, nwof: 0.90625
Selection:  EFST: [x, y]: [424 421], 1 f: 0.00423 s: 0.00423 g: 166, idx: 412, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 422], 2 f: 0.00423 s: 0.00383 g: 165, idx: 411, ggf: 1.00000, nof: 1.00000, nwof: 0.90647
Selection:  EFST: [x, y]: [421 424], 0 f: 0.00423 s: 0.00423 g: 167, idx: 415, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 422], 2 f: 0.00423 s: 0.00383 g: 165, idx: 411, ggf: 1.00000, nof: 1.00000, nwof: 0.90670
Selection:  EFST: [x, y]: [421 424], 1 f: 0.00423 s: 0.00423 g: 167, idx: 415, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 422], 2 f: 0.00423 s: 0.00384 g: 165, idx: 411, ggf: 1.00000, nof: 1.00000, nwof: 0.90692
Selection:  EFST: [x, y]: [425 420], 0 f: 0.00423 s: 0.00423 g: 167, idx: 417, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 422], 2 f: 0.00423 s: 0.00384 g: 165, idx: 411, ggf: 1.00000, nof: 1.00000, nwof: 0.90714
Selection:  EFST: [x, y]: [425 420], 1 f: 0.00423 s: 0.00423 g: 167, idx: 417, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 422], 2 f: 0.00423 s: 0.00384 g: 165, idx: 411, ggf: 1.00000, nof: 1.00000, nwof: 0.90736
Selection:  EFST: [x, y]: [424 421], 0 f: 0.00423 s: 0.00423 g: 168, idx: 421, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 422], 2 f: 0.00423 s: 0.00383 g: 165, idx: 411, ggf: 1.00000, nof: 1.00000, nwof: 0.90640
Selection:  EFST: [x, y]: [424 421], 1 f: 0.00423 s: 0.00423 g: 168, idx: 421, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 422], 2 f: 0.00423 s: 0.00383 g: 165, idx: 411, ggf: 1.00000, nof: 1.00000, nwof: 0.90662
Selection:  EFST: [x, y]: [425 420], 2 f: 0.00423 s: 0.00423 g: 167, idx: 417, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 422], 2 f: 0.00423 s: 0.00383 g: 165, idx: 411, ggf: 1.00000, nof: 1.00000, nwof: 0.90684
Selection:  EFST: [x, y]: [424 419], 0 f: 0.00425 s: 0.00425 g: 168, idx: 424, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [424 419], 0 f: 0.00425 s: 0.00425 g: 168, idx: 424, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [423 418], 0 f: 0.00428 s: 0.00428 g: 169, idx: 425, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [423 418], 0 f: 0.00428 s: 0.00428 g: 169, idx: 425, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [422 417], 0 f: 0.00431 s: 0.00431 g: 170, idx: 426, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [422 417], 0 f: 0.00431 s: 0.00431 g: 170, idx: 426, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [422 417], 1 f: 0.00431 s: 0.00431 g: 170, idx: 426, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [422 417], 1 f: 0.00431 s: 0.00431 g: 170, idx: 426, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [423 416], 0 f: 0.00431 s: 0.00431 g: 171, idx: 427, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [422 417], 2 f: 0.00431 s: 0.00390 g: 170, idx: 426, ggf: 1.00000, nof: 1.00000, nwof: 0.90676
Selection:  EFST: [x, y]: [423 416], 1 f: 0.00431 s: 0.00431 g: 171, idx: 427, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [422 417], 2 f: 0.00431 s: 0.00391 g: 170, idx: 426, ggf: 1.00000, nof: 1.00000, nwof: 0.90698
Selection:  EFST: [x, y]: [422 417], 0 f: 0.00431 s: 0.00431 g: 172, idx: 430, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [422 417], 2 f: 0.00431 s: 0.00390 g: 170, idx: 426, ggf: 1.00000, nof: 1.00000, nwof: 0.90603
Selection:  EFST: [x, y]: [421 418], 0 f: 0.00431 s: 0.00431 g: 173, idx: 431, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [421 418], 0 f: 0.00431 s: 0.00431 g: 173, idx: 431, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [420 417], 0 f: 0.00433 s: 0.00433 g: 174, idx: 432, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [420 417], 0 f: 0.00433 s: 0.00433 g: 174, idx: 432, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [420 417], 1 f: 0.00433 s: 0.00433 g: 174, idx: 432, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [420 417], 1 f: 0.00433 s: 0.00433 g: 174, idx: 432, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [421 418], 1 f: 0.00431 s: 0.00431 g: 173, idx: 431, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [420 417], 2 f: 0.00433 s: 0.00393 g: 174, idx: 432, ggf: 1.00000, nof: 1.00000, nwof: 0.90690
Selection:  EFST: [x, y]: [420 417], 0 f: 0.00433 s: 0.00433 g: 174, idx: 435, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [420 417], 2 f: 0.00433 s: 0.00392 g: 174, idx: 432, ggf: 1.00000, nof: 1.00000, nwof: 0.90596
Selection:  EFST: [x, y]: [419 418], 0 f: 0.00433 s: 0.00433 g: 175, idx: 436, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [419 418], 0 f: 0.00433 s: 0.00433 g: 175, idx: 436, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [419 418], 1 f: 0.00433 s: 0.00433 g: 175, idx: 436, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [419 418], 1 f: 0.00433 s: 0.00433 g: 175, idx: 436, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [420 417], 1 f: 0.00433 s: 0.00433 g: 174, idx: 435, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [419 418], 2 f: 0.00433 s: 0.00393 g: 175, idx: 436, ggf: 1.00000, nof: 1.00000, nwof: 0.90661
Selection:  EFST: [x, y]: [420 417], 0 f: 0.00433 s: 0.00433 g: 176, idx: 437, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [419 418], 2 f: 0.00433 s: 0.00393 g: 175, idx: 436, ggf: 1.00000, nof: 1.00000, nwof: 0.90682
Selection:  EFST: [x, y]: [419 418], 0 f: 0.00433 s: 0.00433 g: 177, idx: 440, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [419 418], 2 f: 0.00433 s: 0.00393 g: 175, idx: 436, ggf: 1.00000, nof: 1.00000, nwof: 0.90703
Selection:  EFST: [x, y]: [419 418], 1 f: 0.00433 s: 0.00433 g: 177, idx: 440, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [419 418], 2 f: 0.00433 s: 0.00393 g: 175, idx: 436, ggf: 1.00000, nof: 1.00000, nwof: 0.90724
Selection:  EFST: [x, y]: [418 419], 0 f: 0.00433 s: 0.00433 g: 178, idx: 441, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [419 418], 2 f: 0.00433 s: 0.00393 g: 175, idx: 436, ggf: 1.00000, nof: 1.00000, nwof: 0.90745
Selection:  EFST: [x, y]: [418 419], 1 f: 0.00433 s: 0.00433 g: 178, idx: 441, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [419 418], 2 f: 0.00433 s: 0.00393 g: 175, idx: 436, ggf: 1.00000, nof: 1.00000, nwof: 0.90766
Selection:  EFST: [x, y]: [420 417], 1 f: 0.00433 s: 0.00433 g: 176, idx: 437, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [419 418], 2 f: 0.00433 s: 0.00393 g: 175, idx: 436, ggf: 1.00000, nof: 1.00000, nwof: 0.90787
Selection:  EFST: [x, y]: [419 418], 0 f: 0.00433 s: 0.00433 g: 177, idx: 445, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [419 418], 2 f: 0.00433 s: 0.00393 g: 175, idx: 436, ggf: 1.00000, nof: 1.00000, nwof: 0.90695
Selection:  EFST: [x, y]: [418 417], 0 f: 0.00436 s: 0.00436 g: 178, idx: 446, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [418 417], 0 f: 0.00436 s: 0.00436 g: 178, idx: 446, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [417 416], 0 f: 0.00439 s: 0.00439 g: 179, idx: 447, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [417 416], 0 f: 0.00439 s: 0.00439 g: 179, idx: 447, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [416 415], 0 f: 0.00441 s: 0.00441 g: 180, idx: 448, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [416 415], 0 f: 0.00441 s: 0.00441 g: 180, idx: 448, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [416 415], 1 f: 0.00441 s: 0.00441 g: 180, idx: 448, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [416 415], 1 f: 0.00441 s: 0.00441 g: 180, idx: 448, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [415 414], 0 f: 0.00444 s: 0.00444 g: 181, idx: 450, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [415 414], 0 f: 0.00444 s: 0.00444 g: 181, idx: 450, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [414 413], 0 f: 0.00447 s: 0.00447 g: 182, idx: 451, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [414 413], 0 f: 0.00447 s: 0.00447 g: 182, idx: 451, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [413 412], 0 f: 0.00450 s: 0.00450 g: 183, idx: 452, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [413 412], 0 f: 0.00450 s: 0.00450 g: 183, idx: 452, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [413 412], 1 f: 0.00450 s: 0.00450 g: 183, idx: 452, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [413 412], 1 f: 0.00450 s: 0.00450 g: 183, idx: 452, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Selection:  EFST: [x, y]: [414 411], 0 f: 0.00450 s: 0.00450 g: 184, idx: 453, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [413 412], 2 f: 0.00450 s: 0.00408 g: 183, idx: 452, ggf: 1.00000, nof: 1.00000, nwof: 0.90769
Selection:  EFST: [x, y]: [413 412], 0 f: 0.00450 s: 0.00450 g: 185, idx: 455, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
Best:  EFST: [x, y]: [413 412], 2 f: 0.00450 s: 0.00408 g: 183, idx: 452, ggf: 1.00000, nof: 1.00000, nwof: 0.90789
Selection:  EFST: [x, y]: [413 412], 1 f: 0.00450 s: 0.00450 g: 185, idx: 455, ggf: 1.00000, nof: 1.00000, nwof: 1.00000
